GEO_ID,NAME,POPULATION
21211,"Shelby County, Kentucky",42074
51101,"King William County, Virginia",15935
13145,"Harris County, Georgia",32024
39109,"Miami County, Ohio",102506
41071,"Yamhill County, Oregon",99193
29087,"Holt County, Missouri",4912
22109,"Terrebonne Parish, Louisiana",111860
16037,"Custer County, Idaho",4368
18149,"Starke County, Indiana",23363
40093,"Major County, Oklahoma",7527
27113,"Pennington County, Minnesota",13930
5111,"Poinsett County, Arkansas",24583
72027,"Camuy Municipio, Puerto Rico",35159
2185,"North Slope Borough, Alaska",9430
20209,"Wyandotte County, Kansas",157505
34027,"Morris County, New Jersey",492276
13225,"Peach County, Georgia",27695
72107,"Orocovis Municipio, Puerto Rico",23423
21077,"Gallatin County, Kentucky",8589
19145,"Page County, Iowa",15932
41057,"Tillamook County, Oregon",25250
31041,"Custer County, Nebraska",10939
12099,"Palm Beach County, Florida",1320134
40097,"Mayes County, Oklahoma",41259
40049,"Garvin County, Oklahoma",27576
21001,"Adair County, Kentucky",18656
27057,"Hubbard County, Minnesota",20428
19155,"Pottawattamie County, Iowa",93158
20033,"Comanche County, Kansas",1891
39019,"Carroll County, Ohio",28836
45039,"Fairfield County, South Carolina",23956
72099,"Moca Municipio, Puerto Rico",40109
1019,"Cherokee County, Alabama",25989
19081,"Hancock County, Iowa",11341
20189,"Stevens County, Kansas",5724
42127,"Wayne County, Pennsylvania",52822
28017,"Chickasaw County, Mississippi",17392
5061,"Howard County, Arkansas",13789
36007,"Broome County, New York",200600
48471,"Walker County, Texas",67861
26063,"Huron County, Michigan",33118
28131,"Stone County, Mississippi",17786
37017,"Bladen County, North Carolina",35190
37155,"Robeson County, North Carolina",134168
21131,"Leslie County, Kentucky",11310
42063,"Indiana County, Pennsylvania",88880
51678,"Lexington city, Virginia",7042
24031,"Montgomery County, Maryland",971777
40021,"Cherokee County, Oklahoma",46987
55067,"Langlade County, Wisconsin",19977
13009,"Baldwin County, Georgia",45720
8077,"Mesa County, Colorado",146723
5113,"Polk County, Arkansas",20662
5057,"Hempstead County, Arkansas",22609
42103,"Pike County, Pennsylvania",57369
41035,"Klamath County, Oregon",66380
21055,"Crittenden County, Kentucky",9315
72017,"Barceloneta Municipio, Puerto Rico",24816
51620,"Franklin city, Virginia",8582
21049,"Clark County, Kentucky",35613
26065,"Ingham County, Michigan",280895
1053,"Escambia County, Alabama",38319
19177,"Van Buren County, Iowa",7570
48203,"Harrison County, Texas",65631
48419,"Shelby County, Texas",25448
26107,"Mecosta County, Michigan",42798
35049,"Santa Fe County, New Mexico",144170
24009,"Calvert County, Maryland",88737
1103,"Morgan County, Alabama",119490
9005,"Litchfield County, Connecticut",189927
47185,"White County, Tennessee",25841
18009,"Blackford County, Indiana",12766
40027,"Cleveland County, Oklahoma",255755
17139,"Moultrie County, Illinois",14846
53045,"Mason County, Washington",60699
27133,"Rock County, Minnesota",9687
16059,"Lemhi County, Idaho",7936
18077,"Jefferson County, Indiana",32428
48161,"Freestone County, Texas",19816
36061,"New York County, New York",1585873
48341,"Moore County, Texas",21904
49003,"Box Elder County, Utah",49975
29043,"Christian County, Missouri",77422
47045,"Dyer County, Tennessee",38335
37189,"Watauga County, North Carolina",51079
48371,"Pecos County, Texas",15507
17135,"Montgomery County, Illinois",30104
20045,"Douglas County, Kansas",110826
22011,"Beauregard Parish, Louisiana",35654
21207,"Russell County, Kentucky",17565
51680,"Lynchburg city, Virginia",75568
49037,"San Juan County, Utah",14746
17073,"Henry County, Illinois",50486
22055,"Lafayette Parish, Louisiana",221578
28129,"Smith County, Mississippi",16491
49035,"Salt Lake County, Utah",1029655
42113,"Sullivan County, Pennsylvania",6428
8107,"Routt County, Colorado",23509
48309,"McLennan County, Texas",234906
50007,"Chittenden County, Vermont",156545
17043,"DuPage County, Illinois",916924
31057,"Dundy County, Nebraska",2008
16081,"Teton County, Idaho",10170
48073,"Cherokee County, Texas",50845
48315,"Marion County, Texas",10546
25009,"Essex County, Massachusetts",743159
1065,"Hale County, Alabama",15760
2180,"Nome Census Area, Alaska",9492
38001,"Adams County, North Dakota",2343
47125,"Montgomery County, Tennessee",172331
13283,"Treutlen County, Georgia",6885
28057,"Itawamba County, Mississippi",23401
17037,"DeKalb County, Illinois",105160
28151,"Washington County, Mississippi",51137
21075,"Fulton County, Kentucky",6813
46065,"Hughes County, South Dakota",17022
30105,"Valley County, Montana",7369
19013,"Black Hawk County, Iowa",131090
37139,"Pasquotank County, North Carolina",40661
46029,"Codington County, South Dakota",27227
31183,"Wheeler County, Nebraska",818
38027,"Eddy County, North Dakota",2385
72135,"Toa Alta Municipio, Puerto Rico",74066
12133,"Washington County, Florida",24896
56015,"Goshen County, Wyoming",13249
45057,"Lancaster County, South Carolina",76652
72043,"Coamo Municipio, Puerto Rico",40512
29011,"Barton County, Missouri",12402
27109,"Olmsted County, Minnesota",144248
35017,"Grant County, New Mexico",29514
27011,"Big Stone County, Minnesota",5269
55089,"Ozaukee County, Wisconsin",86395
13001,"Appling County, Georgia",18236
47175,"Van Buren County, Tennessee",5548
5133,"Sevier County, Arkansas",17058
6063,"Plumas County, California",20007
48057,"Calhoun County, Texas",21381
23005,"Cumberland County, Maine",281674
48115,"Dawson County, Texas",13833
12003,"Baker County, Florida",27115
29510,"St. Louis city, Missouri",319294
17107,"Logan County, Illinois",30305
28081,"Lee County, Mississippi",82910
36027,"Dutchess County, New York",297488
45033,"Dillon County, South Carolina",32062
19069,"Franklin County, Iowa",10680
17053,"Ford County, Illinois",14081
13005,"Bacon County, Georgia",11096
18085,"Kosciusko County, Indiana",77358
9015,"Windham County, Connecticut",118428
5055,"Greene County, Arkansas",42090
19047,"Crawford County, Iowa",17096
26099,"Macomb County, Michigan",840978
20069,"Gray County, Kansas",6006
21191,"Pendleton County, Kentucky",14877
17187,"Warren County, Illinois",17707
37027,"Caldwell County, North Carolina",83029
18171,"Warren County, Indiana",8508
13271,"Telfair County, Georgia",16500
50017,"Orange County, Vermont",28936
16069,"Nez Perce County, Idaho",39265
55037,"Florence County, Wisconsin",4423
36103,"Suffolk County, New York",1493350
39147,"Seneca County, Ohio",56745
13043,"Candler County, Georgia",10998
46083,"Lincoln County, South Dakota",44828
42057,"Fulton County, Pennsylvania",14845
29219,"Warren County, Missouri",32513
51031,"Campbell County, Virginia",54842
53005,"Benton County, Washington",175177
31069,"Garden County, Nebraska",2057
35015,"Eddy County, New Mexico",53829
19037,"Chickasaw County, Iowa",12439
17049,"Effingham County, Illinois",34242
25023,"Plymouth County, Massachusetts",494919
55027,"Dodge County, Wisconsin",88759
46069,"Hyde County, South Dakota",1420
13299,"Ware County, Georgia",36312
37119,"Mecklenburg County, North Carolina",919628
51143,"Pittsylvania County, Virginia",63506
31147,"Richardson County, Nebraska",8363
20207,"Woodson County, Kansas",3309
51095,"James City County, Virginia",67009
5067,"Jackson County, Arkansas",17997
17183,"Vermilion County, Illinois",81625
13289,"Twiggs County, Georgia",9023
30027,"Fergus County, Montana",11586
47143,"Rhea County, Tennessee",31809
48225,"Houston County, Texas",23732
46007,"Bennett County, South Dakota",3431
19091,"Humboldt County, Iowa",9815
21087,"Green County, Kentucky",11258
48425,"Somervell County, Texas",8490
54027,"Hampshire County, West Virginia",23964
55033,"Dunn County, Wisconsin",43857
40105,"Nowata County, Oklahoma",10536
21013,"Bell County, Kentucky",28691
27107,"Norman County, Minnesota",6852
5013,"Calhoun County, Arkansas",5368
51683,"Manassas city, Virginia",37821
13199,"Meriwether County, Georgia",21992
26001,"Alcona County, Michigan",10942
19129,"Mills County, Iowa",15059
51133,"Northumberland County, Virginia",12330
22041,"Franklin Parish, Louisiana",20767
37071,"Gaston County, North Carolina",206086
21127,"Lawrence County, Kentucky",15860
17155,"Putnam County, Illinois",6006
13211,"Morgan County, Georgia",17868
48429,"Stephens County, Texas",9630
51049,"Cumberland County, Virginia",10052
28141,"Tishomingo County, Mississippi",19593
18151,"Steuben County, Indiana",34185
2020,"Anchorage Municipality, Alaska",291826
35039,"Rio Arriba County, New Mexico",40246
26119,"Montmorency County, Michigan",9765
42087,"Mifflin County, Pennsylvania",46682
26075,"Jackson County, Michigan",160248
29195,"Saline County, Missouri",23370
18073,"Jasper County, Indiana",33478
31071,"Garfield County, Nebraska",2049
8083,"Montezuma County, Colorado",25535
30035,"Glacier County, Montana",13399
17185,"Wabash County, Illinois",11947
13119,"Franklin County, Georgia",22084
18177,"Wayne County, Indiana",68917
24029,"Kent County, Maryland",20197
48259,"Kendall County, Texas",33410
30075,"Powder River County, Montana",1743
28105,"Oktibbeha County, Mississippi",47671
12117,"Seminole County, Florida",422718
49025,"Kane County, Utah",7125
55099,"Price County, Wisconsin",14159
31129,"Nuckolls County, Nebraska",4500
16075,"Payette County, Idaho",22623
38041,"Hettinger County, North Dakota",2477
19105,"Jones County, Iowa",20638
21135,"Lewis County, Kentucky",13870
42049,"Erie County, Pennsylvania",280566
34001,"Atlantic County, New Jersey",274549
18037,"Dubois County, Indiana",41889
15005,"Kalawao County, Hawaii",90
28011,"Bolivar County, Mississippi",34145
48451,"Tom Green County, Texas",110224
41025,"Harney County, Oregon",7422
54081,"Raleigh County, West Virginia",78859
35005,"Chaves County, New Mexico",65645
17189,"Washington County, Illinois",14716
39107,"Mercer County, Ohio",40814
31031,"Cherry County, Nebraska",5713
12051,"Hendry County, Florida",39140
29147,"Nodaway County, Missouri",23370
39007,"Ashtabula County, Ohio",101497
45083,"Spartanburg County, South Carolina",284307
22097,"St. Landry Parish, Louisiana",83384
40031,"Comanche County, Oklahoma",124098
31035,"Clay County, Nebraska",6542
21107,"Hopkins County, Kentucky",46920
42009,"Bedford County, Pennsylvania",49762
18127,"Porter County, Indiana",164343
21031,"Butler County, Kentucky",12690
21119,"Knott County, Kentucky",16346
12125,"Union County, Florida",15535
27049,"Goodhue County, Minnesota",46183
13185,"Lowndes County, Georgia",109233
33019,"Sullivan County, New Hampshire",43742
19137,"Montgomery County, Iowa",10740
48297,"Live Oak County, Texas",11531
53055,"San Juan County, Washington",15769
19073,"Greene County, Iowa",9336
20195,"Trego County, Kansas",3001
28097,"Montgomery County, Mississippi",10925
36087,"Rockland County, New York",311687
18119,"Owen County, Indiana",21575
42129,"Westmoreland County, Pennsylvania",365169
6093,"Siskiyou County, California",44900
37031,"Carteret County, North Carolina",66469
51105,"Lee County, Virginia",25587
45001,"Abbeville County, South Carolina",25417
37089,"Henderson County, North Carolina",106740
20129,"Morton County, Kansas",3233
54079,"Putnam County, West Virginia",55486
36091,"Saratoga County, New York",219607
29115,"Linn County, Missouri",12761
20117,"Marshall County, Kansas",10117
28041,"Greene County, Mississippi",14400
54103,"Wetzel County, West Virginia",16583
55047,"Green Lake County, Wisconsin",19051
54043,"Lincoln County, West Virginia",21720
1021,"Chilton County, Alabama",43643
5109,"Pike County, Arkansas",11291
37147,"Pitt County, North Carolina",168148
48013,"Atascosa County, Texas",44911
72007,"Aguas Buenas Municipio, Puerto Rico",28659
54009,"Brooke County, West Virginia",24069
18087,"LaGrange County, Indiana",37128
19109,"Kossuth County, Iowa",15543
31097,"Johnson County, Nebraska",5217
31143,"Polk County, Nebraska",5406
1075,"Lamar County, Alabama",14564
18101,"Martin County, Indiana",10334
48031,"Blanco County, Texas",10497
45019,"Charleston County, South Carolina",350209
20203,"Wichita County, Kansas",2234
51760,"Richmond city, Virginia",204214
8059,"Jefferson County, Colorado",534543
44003,"Kent County, Rhode Island",166158
41037,"Lake County, Oregon",7895
40033,"Cotton County, Oklahoma",6193
46079,"Lake County, South Dakota",11200
20019,"Chautauqua County, Kansas",3669
12055,"Highlands County, Florida",98786
48081,"Coke County, Texas",3320
48101,"Cottle County, Texas",1505
48107,"Crosby County, Texas",6059
19093,"Ida County, Iowa",7089
32001,"Churchill County, Nevada",24877
12049,"Hardee County, Florida",27731
20009,"Barton County, Kansas",27674
23021,"Piscataquis County, Maine",17535
48111,"Dallam County, Texas",6703
20205,"Wilson County, Kansas",9409
1059,"Franklin County, Alabama",31704
37035,"Catawba County, North Carolina",154358
22107,"Tensas Parish, Louisiana",5252
48123,"DeWitt County, Texas",20097
22073,"Ouachita Parish, Louisiana",153720
6053,"Monterey County, California",415057
12033,"Escambia County, Florida",297619
12057,"Hillsborough County, Florida",1229226
29059,"Dallas County, Missouri",16777
20093,"Kearny County, Kansas",3977
18065,"Henry County, Indiana",49462
4012,"La Paz County, Arizona",20489
21045,"Casey County, Kentucky",15955
40137,"Stephens County, Oklahoma",45048
17083,"Jersey County, Illinois",22985
28007,"Attala County, Mississippi",19564
26087,"Lapeer County, Michigan",88319
53041,"Lewis County, Washington",75455
55015,"Calumet County, Wisconsin",48971
29071,"Franklin County, Missouri",101492
48499,"Wood County, Texas",41964
8075,"Logan County, Colorado",22709
28073,"Lamar County, Mississippi",55658
1001,"Autauga County, Alabama",54571
6035,"Lassen County, California",34895
23019,"Penobscot County, Maine",153923
5137,"Stone County, Arkansas",12394
51193,"Westmoreland County, Virginia",17454
37191,"Wayne County, North Carolina",122623
39003,"Allen County, Ohio",106331
27121,"Pope County, Minnesota",10995
41069,"Wheeler County, Oregon",1441
42011,"Berks County, Pennsylvania",411442
1025,"Clarke County, Alabama",25833
29211,"Sullivan County, Missouri",6714
39105,"Meigs County, Ohio",23770
20143,"Ottawa County, Kansas",6091
46109,"Roberts County, South Dakota",10149
29177,"Ray County, Missouri",23494
48093,"Comanche County, Texas",13974
19147,"Palo Alto County, Iowa",9421
40139,"Texas County, Oklahoma",20640
20147,"Phillips County, Kansas",5642
41061,"Union County, Oregon",25748
30069,"Petroleum County, Montana",494
6089,"Shasta County, California",177223
48461,"Upton County, Texas",3355
41065,"Wasco County, Oregon",25213
5011,"Bradley County, Arkansas",11508
12093,"Okeechobee County, Florida",39996
22023,"Cameron Parish, Louisiana",6839
30111,"Yellowstone County, Montana",147972
26093,"Livingston County, Michigan",180967
6023,"Humboldt County, California",134623
21021,"Boyle County, Kentucky",28432
40029,"Coal County, Oklahoma",5925
28159,"Winston County, Mississippi",19198
32003,"Clark County, Nevada",1951269
29107,"Lafayette County, Missouri",33381
5073,"Lafayette County, Arkansas",7645
55023,"Crawford County, Wisconsin",16644
38049,"McHenry County, North Dakota",5395
37153,"Richmond County, North Carolina",46639
39115,"Morgan County, Ohio",15054
13011,"Banks County, Georgia",18395
48151,"Fisher County, Texas",3974
6113,"Yolo County, California",200849
17127,"Massac County, Illinois",15429
39075,"Holmes County, Ohio",42366
47153,"Sequatchie County, Tennessee",14112
22009,"Avoyelles Parish, Louisiana",42073
30045,"Judith Basin County, Montana",2072
36093,"Schenectady County, New York",154727
40077,"Latimer County, Oklahoma",11154
27089,"Marshall County, Minnesota",9439
47035,"Cumberland County, Tennessee",56053
20133,"Neosho County, Kansas",16512
37081,"Guilford County, North Carolina",488406
13321,"Worth County, Georgia",21679
5093,"Mississippi County, Arkansas",46480
13037,"Calhoun County, Georgia",6694
37037,"Chatham County, North Carolina",63505
28049,"Hinds County, Mississippi",245285
48069,"Castro County, Texas",8062
22037,"East Feliciana Parish, Louisiana",20267
51091,"Highland County, Virginia",2321
21219,"Todd County, Kentucky",12460
27061,"Itasca County, Minnesota",45058
5041,"Desha County, Arkansas",13008
13261,"Sumter County, Georgia",32819
5029,"Conway County, Arkansas",21273
42055,"Franklin County, Pennsylvania",149618
72059,"Guayanilla Municipio, Puerto Rico",21581
28133,"Sunflower County, Mississippi",29450
25019,"Nantucket County, Massachusetts",10172
28143,"Tunica County, Mississippi",10778
37159,"Rowan County, North Carolina",138428
29141,"Morgan County, Missouri",20565
37197,"Yadkin County, North Carolina",38406
48417,"Shackelford County, Texas",3378
46017,"Buffalo County, South Dakota",1912
12121,"Suwannee County, Florida",41551
48483,"Wheeler County, Texas",5410
41033,"Josephine County, Oregon",82713
48143,"Erath County, Texas",37890
48403,"Sabine County, Texas",10834
6001,"Alameda County, California",1510271
38005,"Benson County, North Dakota",6660
17087,"Johnson County, Illinois",12582
35059,"Union County, New Mexico",4549
17167,"Sangamon County, Illinois",197465
54073,"Pleasants County, West Virginia",7605
72051,"Dorado Municipio, Puerto Rico",38165
17175,"Stark County, Illinois",5994
28051,"Holmes County, Mississippi",19198
47003,"Bedford County, Tennessee",45058
20099,"Labette County, Kansas",21607
22013,"Bienville Parish, Louisiana",14353
22085,"Sabine Parish, Louisiana",24233
31133,"Pawnee County, Nebraska",2773
48365,"Panola County, Texas",23796
48459,"Upshur County, Texas",39309
29091,"Howell County, Missouri",40400
48209,"Hays County, Texas",157107
28033,"DeSoto County, Mississippi",161252
48083,"Coleman County, Texas",8895
51119,"Middlesex County, Virginia",10959
37149,"Polk County, North Carolina",20510
51610,"Falls Church city, Virginia",12332
12119,"Sumter County, Florida",93420
72143,"Vega Alta Municipio, Puerto Rico",39951
2170,"Matanuska-Susitna Borough, Alaska",88995
17177,"Stephenson County, Illinois",47711
18035,"Delaware County, Indiana",117671
39051,"Fulton County, Ohio",42698
17063,"Grundy County, Illinois",50063
42093,"Montour County, Pennsylvania",18267
51165,"Rockingham County, Virginia",76314
42107,"Schuylkill County, Pennsylvania",148289
2150,"Kodiak Island Borough, Alaska",13592
20061,"Geary County, Kansas",34362
8105,"Rio Grande County, Colorado",11982
21041,"Carroll County, Kentucky",10811
20003,"Anderson County, Kansas",8102
21185,"Oldham County, Kentucky",60316
51007,"Amelia County, Virginia",12690
47099,"Lawrence County, Tennessee",41869
31153,"Sarpy County, Nebraska",158840
72057,"Guayama Municipio, Puerto Rico",45362
13319,"Wilkinson County, Georgia",9563
12043,"Glades County, Florida",12884
51181,"Surry County, Virginia",7058
8125,"Yuma County, Colorado",10043
29095,"Jackson County, Missouri",674158
37075,"Graham County, North Carolina",8861
19077,"Guthrie County, Iowa",10954
38011,"Bowman County, North Dakota",3151
48467,"Van Zandt County, Texas",52579
55103,"Richland County, Wisconsin",18021
8029,"Delta County, Colorado",30952
8123,"Weld County, Colorado",252825
35053,"Socorro County, New Mexico",17866
40121,"Pittsburg County, Oklahoma",45837
19157,"Poweshiek County, Iowa",18914
29015,"Benton County, Missouri",19056
18029,"Dearborn County, Indiana",50047
48373,"Polk County, Texas",45413
1091,"Marengo County, Alabama",21027
29213,"Taney County, Missouri",51675
48435,"Sutton County, Texas",4128
56023,"Lincoln County, Wyoming",18106
13193,"Macon County, Georgia",14740
37051,"Cumberland County, North Carolina",319431
40115,"Ottawa County, Oklahoma",31848
27003,"Anoka County, Minnesota",330844
13095,"Dougherty County, Georgia",94565
37199,"Yancey County, North Carolina",17818
18095,"Madison County, Indiana",131636
37143,"Perquimans County, North Carolina",13453
5143,"Washington County, Arkansas",203065
27051,"Grant County, Minnesota",6018
51735,"Poquoson city, Virginia",12150
27163,"Washington County, Minnesota",238136
20011,"Bourbon County, Kansas",15173
46089,"McPherson County, South Dakota",2459
49039,"Sanpete County, Utah",27822
28147,"Walthall County, Mississippi",15443
29069,"Dunklin County, Missouri",31953
48345,"Motley County, Texas",1210
21217,"Taylor County, Kentucky",24512
41059,"Umatilla County, Oregon",75889
28071,"Lafayette County, Mississippi",47351
37061,"Duplin County, North Carolina",58505
13295,"Walker County, Georgia",68756
53033,"King County, Washington",1931249
22017,"Caddo Parish, Louisiana",254969
46123,"Tripp County, South Dakota",5644
48415,"Scurry County, Texas",16921
27031,"Cook County, Minnesota",5176
13027,"Brooks County, Georgia",16243
19075,"Grundy County, Iowa",12453
20105,"Lincoln County, Kansas",3241
1113,"Russell County, Alabama",52947
18089,"Lake County, Indiana",496005
21091,"Hancock County, Kentucky",8565
13171,"Lamar County, Georgia",18317
29037,"Cass County, Missouri",99478
21147,"McCreary County, Kentucky",18306
26055,"Grand Traverse County, Michigan",86986
27027,"Clay County, Minnesota",58999
31037,"Colfax County, Nebraska",10515
29077,"Greene County, Missouri",275174
40119,"Payne County, Oklahoma",77350
24003,"Anne Arundel County, Maryland",537656
5089,"Marion County, Arkansas",16653
56005,"Campbell County, Wyoming",46133
51033,"Caroline County, Virginia",28545
16079,"Shoshone County, Idaho",12765
46023,"Charles Mix County, South Dakota",9129
31059,"Fillmore County, Nebraska",5890
27005,"Becker County, Minnesota",32504
47177,"Warren County, Tennessee",39839
28003,"Alcorn County, Mississippi",37057
47127,"Moore County, Tennessee",6362
8049,"Grand County, Colorado",14843
44005,"Newport County, Rhode Island",82888
31137,"Phelps County, Nebraska",9188
72117,"Rinc?n Municipio, Puerto Rico",15200
19121,"Madison County, Iowa",15679
48465,"Val Verde County, Texas",48879
47081,"Hickman County, Tennessee",24690
72061,"Guaynabo Municipio, Puerto Rico",97924
37033,"Caswell County, North Carolina",23719
39045,"Fairfield County, Ohio",146156
48011,"Armstrong County, Texas",1901
39137,"Putnam County, Ohio",34499
48221,"Hood County, Texas",51182
13123,"Gilmer County, Georgia",28292
28099,"Neshoba County, Mississippi",29676
6051,"Mono County, California",14202
12059,"Holmes County, Florida",19927
28153,"Wayne County, Mississippi",20747
34031,"Passaic County, New Jersey",501226
23031,"York County, Maine",197131
2110,"Juneau City and Borough, Alaska",31275
19167,"Sioux County, Iowa",33704
21215,"Spencer County, Kentucky",17061
27055,"Houston County, Minnesota",19027
20151,"Pratt County, Kansas",9656
41013,"Crook County, Oregon",20978
53013,"Columbia County, Washington",4078
46091,"Marshall County, South Dakota",4656
32510,"Carson City, Nevada",55274
37185,"Warren County, North Carolina",20972
30005,"Blaine County, Montana",6491
37003,"Alexander County, North Carolina",37198
19063,"Emmet County, Iowa",10302
42073,"Lawrence County, Pennsylvania",91108
36037,"Genesee County, New York",60079
27053,"Hennepin County, Minnesota",1152425
25015,"Hampshire County, Massachusetts",158080
12053,"Hernando County, Florida",172778
27071,"Koochiching County, Minnesota",13311
23001,"Androscoggin County, Maine",107702
48055,"Caldwell County, Texas",38066
38043,"Kidder County, North Dakota",2435
19017,"Bremer County, Iowa",24276
22039,"Evangeline Parish, Louisiana",33984
46047,"Fall River County, South Dakota",7094
1011,"Bullock County, Alabama",10914
5125,"Saline County, Arkansas",107118
46059,"Hand County, South Dakota",3431
4003,"Cochise County, Arizona",131346
17011,"Bureau County, Illinois",34978
29157,"Perry County, Missouri",18971
42001,"Adams County, Pennsylvania",101407
21089,"Greenup County, Kentucky",36910
27151,"Swift County, Minnesota",9783
17021,"Christian County, Illinois",34800
12013,"Calhoun County, Florida",14625
19051,"Davis County, Iowa",8753
55131,"Washington County, Wisconsin",131887
13189,"McDuffie County, Georgia",21875
31149,"Rock County, Nebraska",1526
18129,"Posey County, Indiana",25910
47067,"Hancock County, Tennessee",6819
39135,"Preble County, Ohio",42270
40095,"Marshall County, Oklahoma",15840
42031,"Clarion County, Pennsylvania",39988
48105,"Crockett County, Texas",3719
26019,"Benzie County, Michigan",17525
46117,"Stanley County, South Dakota",2966
48369,"Parmer County, Texas",10269
46137,"Ziebach County, South Dakota",2801
5131,"Sebastian County, Arkansas",125744
19127,"Marshall County, Iowa",40648
48237,"Jack County, Texas",9044
55031,"Douglas County, Wisconsin",44159
48409,"San Patricio County, Texas",64804
29025,"Caldwell County, Missouri",9424
40035,"Craig County, Oklahoma",15029
55071,"Manitowoc County, Wisconsin",81442
27153,"Todd County, Minnesota",24895
45011,"Barnwell County, South Carolina",22621
37135,"Orange County, North Carolina",133801
19163,"Scott County, Iowa",165224
20029,"Cloud County, Kansas",9533
40107,"Okfuskee County, Oklahoma",12191
36111,"Ulster County, New York",182493
1039,"Covington County, Alabama",37765
29113,"Lincoln County, Missouri",52566
39103,"Medina County, Ohio",172332
22117,"Washington Parish, Louisiana",47168
51001,"Accomack County, Virginia",33164
19191,"Winneshiek County, Iowa",21056
46061,"Hanson County, South Dakota",3331
41021,"Gilliam County, Oregon",1871
8037,"Eagle County, Colorado",52197
72125,"San Germ?n Municipio, Puerto Rico",35527
31141,"Platte County, Nebraska",32237
40129,"Roger Mills County, Oklahoma",3647
31043,"Dakota County, Nebraska",21006
46035,"Davison County, South Dakota",19504
1067,"Henry County, Alabama",17302
48367,"Parker County, Texas",116927
46111,"Sanborn County, South Dakota",2355
49041,"Sevier County, Utah",20802
1129,"Washington County, Alabama",17581
36085,"Richmond County, New York",468730
18043,"Floyd County, Indiana",74578
45049,"Hampton County, South Carolina",21090
31033,"Cheyenne County, Nebraska",9998
53069,"Wahkiakum County, Washington",3978
13045,"Carroll County, Georgia",110527
13079,"Crawford County, Georgia",12630
34025,"Monmouth County, New Jersey",630380
26117,"Montcalm County, Michigan",63342
17031,"Cook County, Illinois",5194675
36073,"Orleans County, New York",42883
17173,"Shelby County, Illinois",22363
53037,"Kittitas County, Washington",40915
47043,"Dickson County, Tennessee",49666
26091,"Lenawee County, Michigan",99892
21143,"Lyon County, Kentucky",8314
30011,"Carter County, Montana",1160
47039,"Decatur County, Tennessee",11757
48071,"Chambers County, Texas",35096
21169,"Metcalfe County, Kentucky",10099
72095,"Maunabo Municipio, Puerto Rico",12225
9011,"New London County, Connecticut",274055
55095,"Polk County, Wisconsin",44205
13177,"Lee County, Georgia",28298
1071,"Jackson County, Alabama",53227
48149,"Fayette County, Texas",24554
48447,"Throckmorton County, Texas",1641
46075,"Jones County, South Dakota",1006
19133,"Monona County, Iowa",9243
21177,"Muhlenberg County, Kentucky",31499
17057,"Fulton County, Illinois",37069
18031,"Decatur County, Indiana",25740
50001,"Addison County, Vermont",36821
47109,"McNairy County, Tennessee",26075
6003,"Alpine County, California",1175
72111,"Pe?uelas Municipio, Puerto Rico",24282
36055,"Monroe County, New York",744344
18061,"Harrison County, Indiana",39364
29155,"Pemiscot County, Missouri",18296
48175,"Goliad County, Texas",7210
48391,"Refugio County, Texas",7383
38087,"Slope County, North Dakota",727
39043,"Erie County, Ohio",77079
48491,"Williamson County, Texas",422679
51775,"Salem city, Virginia",24802
48191,"Hall County, Texas",3353
48007,"Aransas County, Texas",23158
17035,"Cumberland County, Illinois",11048
37187,"Washington County, North Carolina",13228
54095,"Tyler County, West Virginia",9208
17153,"Pulaski County, Illinois",6161
34023,"Middlesex County, New Jersey",809858
51073,"Gloucester County, Virginia",36858
31155,"Saunders County, Nebraska",20780
54035,"Jackson County, West Virginia",29211
47087,"Jackson County, Tennessee",11638
51530,"Buena Vista city, Virginia",6650
54059,"Mingo County, West Virginia",26839
10001,"Kent County, Delaware",162310
48181,"Grayson County, Texas",120877
18141,"St. Joseph County, Indiana",266931
16065,"Madison County, Idaho",37536
19043,"Clayton County, Iowa",18129
45073,"Oconee County, South Carolina",74273
8027,"Custer County, Colorado",4255
47009,"Blount County, Tennessee",123010
17145,"Perry County, Illinois",22350
55079,"Milwaukee County, Wisconsin",947735
31013,"Box Butte County, Nebraska",11308
31027,"Cedar County, Nebraska",8852
28101,"Newton County, Mississippi",21720
51125,"Nelson County, Virginia",15020
48349,"Navarro County, Texas",47735
39073,"Hocking County, Ohio",29380
40065,"Jackson County, Oklahoma",26446
40117,"Pawnee County, Oklahoma",16577
8103,"Rio Blanco County, Colorado",6666
37121,"Mitchell County, North Carolina",15579
48307,"McCulloch County, Texas",8283
51057,"Essex County, Virginia",11151
22113,"Vermilion Parish, Louisiana",57999
38009,"Bottineau County, North Dakota",6429
36035,"Fulton County, New York",55531
72005,"Aguadilla Municipio, Puerto Rico",60949
40089,"McCurtain County, Oklahoma",33151
46127,"Union County, South Dakota",14399
19183,"Washington County, Iowa",21704
22067,"Morehouse Parish, Louisiana",27979
2290,"Yukon-Koyukuk Census Area, Alaska",5588
5025,"Cleveland County, Arkansas",8689
48079,"Cochran County, Texas",3127
51153,"Prince William County, Virginia",402002
48137,"Edwards County, Texas",2002
37167,"Stanly County, North Carolina",60585
44007,"Providence County, Rhode Island",626667
48035,"Bosque County, Texas",18212
1029,"Cleburne County, Alabama",14972
36045,"Jefferson County, New York",116229
24011,"Caroline County, Maryland",33066
